seed;npatches;max_simulation_time;simulation_time_change;n;skip;fecundity;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;init_t;max_t_season;init_a;init_b;init_depth;mu_a;mu_b;mu_t;mu_depth;mu_depth_slope;temp_error_sd;unif_range_sdmu_t;sdmu;time;a;var_a;b;var_b;t;var_t;depth;var_depth;depth_slope;var_depth_slope;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
3204566353;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.392;5.352;0;0;0;0;0.956769;0.00918705;8.956;17.244;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1135
3095379095;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.563656;-4.10783e-14;-9.18283;0.0212487;6;0;0;0;0;0;0.008;0;0;0;0;0;9.992;0.008;1;1;0;10;0.45934;0.0104145;8.94;20.772;8.712;0.008;./sim_seasonal_tsd_25_03_2026_103354_543
1859175807;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.956;1.952;0;0;0;0;0.948395;0.00958052;10.204;2.652;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1136
3485952227;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.614007;0.00358449;8.79869;0.0263106;5.8932;0.329794;0.101433;0.00376661;-1.11657;0.00924935;0;3.568;0;0;0;0;7.228;2.588;0;0;10;0;0.442516;0.0104335;10.172;3.572;0.0;3.568;./sim_seasonal_tsd_25_03_2026_103354_1732
3233085940;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.686527;0.00526673;7.8319;0.00965384;6.0256;0.370545;0.00749189;0.000811829;0;0;0;0.332;0;0;0;0;0.032;0.24;0;0;10;0;0.453197;0.0104337;9.796;3.656;0.008;4.172;./sim_seasonal_tsd_25_03_2026_103354_544
2085410009;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.617608;0.000934829;-8.02692;0.00134046;6;0;0.276124;0.00109626;-0.941863;0.00569029;0.016;0;0;0;0;0;9.992;0.008;1;1;0;10;0.437176;0.00918967;7.852;20.752;9.456;0.016;./sim_seasonal_tsd_25_03_2026_103354_1733
2746956570;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.884;5.744;0;0;0;0;0.943308;0.00946545;7.724;20.708;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1137
1588334651;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.655494;0.000605565;9.34636;0.0255237;5.9328;0.323484;0.0942712;0.00985936;-0.857674;0.0232609;0;0.164;0;0;0;0;0.012;0.072;0;0;10;0;0.434636;0.0127327;10.528;4.076;0.008;5.124;./sim_seasonal_tsd_25_03_2026_103354_1734
1393638246;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.588619;0.00107333;-9.85145;0.00489202;6.0976;0.0880742;0;0;0;0;0.048;0;0;0;0;0;9.984;0.016;1;1;0;10;0.462351;0.00846764;8.612;20.908;9.676;0.016;./sim_seasonal_tsd_25_03_2026_103354_545
682689241;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.629497;0.00306228;9.04039;0.00253583;5.634;0.406444;0.000511961;8.1123e-06;0;0;0;0.184;0;0;0;0;0.024;0.084;0;0;10;0;0.456515;0.0086038;10.324;4.116;0.008;4.7;./sim_seasonal_tsd_25_03_2026_103354_546
2229352267;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.964;2.688;0;0;0;0;0.95494;0.0118505;8.608;3.888;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1138
708114681;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;9.996;0.004;0;0;0;0;0.455323;0.0114452;8.196;20.832;8.208;0.012;./sim_seasonal_tsd_25_03_2026_103354_547
959805309;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.196;5.324;0;0;0;0;0.938872;0.00839885;9.404;19.316;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1139
4128938123;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.616136;0.00262183;7.68669;0.0161691;5.9612;0.204495;0.00599007;0.000265433;0;0;0;3.552;0;0;0;0;7.324;2.468;0;0;10;0;0.460222;0.0103527;11.564;3.856;0.0;3.552;./sim_seasonal_tsd_25_03_2026_103354_548
903535488;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.932203;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.044;5.556;0;0;0;0;0.934607;0.00895708;8.76;19.224;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2319
283624452;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.2;2.548;0;0;0;0;0.958528;0.0102558;7.6;2.908;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1140
2379842024;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.932203;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.972;2.628;0;0;0;0;0.933169;0.0103262;8.34;3.956;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2320
3831958502;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.626673;0.000970338;-9.7046;0.0166504;5.1776;0.551658;0;0;0;0;0.06;0;0;0;0;0;9.988;0.012;1;1;0;10;0.452313;0.00833928;7.376;20.74;8.9;0.008;./sim_seasonal_tsd_25_03_2026_103354_549
4165538493;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.608835;0.00167269;9.08852;0.0337897;4.8756;0.264925;0.025743;0.00320999;0;0;0;0.16;0;0;0;0;0.056;0.048;0;0;10;0;0.456758;0.00930285;10.452;3.188;0.02;3.74;./sim_seasonal_tsd_25_03_2026_103354_550
26442848;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.524;5.86;0;0;0;0;0.939246;0.00976097;7.5;21.072;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2321
2870311587;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.252;2.616;0;0;0;0;0.958064;0.0110023;11.208;4.272;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2322
2716630473;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.34;5.66;0;0;0;0;0.96023;0.0109431;10.224;20.396;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1141
842622681;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.312;5.6;0;0;0;0;0.947723;0.00875234;9.58;20.312;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2323
2297319790;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.643297;-3.51941e-14;8.70128;-7.38964e-12;6;0;0.428915;1.94289e-15;-1.06969;-4.9738e-14;0;0.004;0;0;0;0;7.428;2.38;0;0;10;0;0.958096;0.0106517;7.936;2.724;0.0;0.004;./sim_seasonal_tsd_25_03_2026_103354_2324
87570056;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.635506;0.00265079;-6.78177;-5.74829e-12;5.5032;0.24999;0.163534;0.00446094;-0.810206;0.000582339;0.008;0;0;0;0;0;9.988;0.012;1;1;0;10;0.449685;0.00905859;6.952;19.916;8.572;0.004;./sim_seasonal_tsd_25_03_2026_103354_1735
2763320827;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.587734;0.00363066;9.86285;0.00762244;5.9272;0.1587;0.0420632;0.00307609;-0.459199;0.00399116;0;0.288;0;0;0;0;0.012;0.108;0;0;10;0;0.444302;0.0104372;9.508;4.58;0.012;6.396;./sim_seasonal_tsd_25_03_2026_103354_1736
2329014679;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.984;2.796;0;0;0;0;0.976714;0.0113674;9.564;3.892;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1142
1730568463;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.618121;0.00286174;-8.5655;0.00735066;5.8472;0.399052;0.164773;0.010266;-0.708744;0.00728467;11.344;0;0;0;0;0;3.016;5.516;1;1;0;10;0.448219;0.00938591;8.864;19.504;11.344;0.0;./sim_seasonal_tsd_25_03_2026_103354_1737
2213886645;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.76;5.28;0;0;0;0;0.951008;0.0106775;10.472;17.104;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2325
3749394269;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.888;2.896;0;0;0;0;0.940567;0.00877108;12.828;5.564;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2326
3183683728;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.625145;0.00124169;9.32002;0.0215081;5.9128;0.343596;0.213559;0.00597653;-1.35392;0.00414366;0;3.62;0;0;0;0;7.688;2.1;0;0;10;0;0.443986;0.0113095;9.004;2.616;0.0;3.62;./sim_seasonal_tsd_25_03_2026_103354_1738
747405550;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;0.613483;0.00227707;-9.80348;0.00610082;5.8712;0.370611;0.588286;0.00905774;-2.03735;0.010623;10.32;0.004;0;0;0;0;3.588;5.376;0.999613;1;0;10;0.435194;0.00866653;10.484;18.512;10.32;0.004;./sim_seasonal_tsd_25_03_2026_103354_1739
448362576;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.88;5.404;0;0;0;0;0.953865;0.0106737;8.928;21.488;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1143
710415443;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.440678;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.591615;0.00114668;8.68899;0.00624001;5.9444;0.0525086;0.18223;0.00241041;-1.44694;0.000251232;0;0.144;0;0;0;0;0.008;0.072;0;0;10;0;0.446378;0.0114913;8.992;3.688;0.004;5.424;./sim_seasonal_tsd_25_03_2026_103354_1740
2379125068;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.614459;0.00163825;-9.37969;0.0418369;5.16;0.3776;0.0264135;0.000916861;0;0;0.108;0;0;0;0;0;9.98;0.02;1;1;0;10;0.46215;0.00992179;7.308;22.772;7.812;0.016;./sim_seasonal_tsd_25_03_2026_103354_551
257782595;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.599179;0.000610369;7.23136;0.00564388;3.8528;0.272732;0.00351716;0.000148702;0;0;0;0.052;0;0;0;0;0.016;0.008;0;0;10;0;0.463063;0.00888472;8.184;3.708;0.004;2.852;./sim_seasonal_tsd_25_03_2026_103354_552
3616720977;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.656;1.908;0;0;0;0;0.966004;0.00972735;8.076;2.356;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1144
3377986902;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.623207;0.000105935;-9.9599;0.00241086;5.0084;0.313129;0.201278;0.00147919;-0.887463;0.000339899;0.1;0;0;0;0;0;9.968;0.032;1;1;0;10;0.457098;0.0101941;10.196;21.252;8.152;0.012;./sim_seasonal_tsd_25_03_2026_103354_1741
2092077691;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.593616;0.00160975;8.30764;0.0325321;4;0;0.171927;0.00116423;-1.06245;0.0128686;0;0.024;0;0;0;0;0.02;0.004;0;0;10;0;0.452803;0.0112535;11.56;4.368;0.008;3.86;./sim_seasonal_tsd_25_03_2026_103354_1742
3954258118;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.628;5.46;0;0;0;0;0.957882;0.00941987;7.588;21.496;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1145
1758608449;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.614372;0.00191056;-9.94081;0.00724303;5;0;0;0;0;0;0.012;0;0;0;0;0;9.984;0.016;1;1;0;10;0.456534;0.0106211;9.068;20.504;9.28;0.012;./sim_seasonal_tsd_25_03_2026_103354_553
2267367718;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.626109;0.00138096;9.25154;0.00240196;5;0;0;0;0;0;0;0.028;0;0;0;0;0.016;0.008;0;0;10;0;0.45846;0.010943;9.168;4.58;0.004;6.112;./sim_seasonal_tsd_25_03_2026_103354_554
1645761586;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.252;2.52;0;0;0;0;0.963167;0.0101659;8.772;3.048;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1146
2690884162;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.578445;0.00292572;-8.26803;0.00587608;6;0;0.000199704;3.77291e-07;0;0;0.044;0;0;0;0;0;9.988;0.012;1;1;0;10;0.471802;0.00998248;8.36;21.628;7.032;0.008;./sim_seasonal_tsd_25_03_2026_103354_555
814847098;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.868;5.344;0;0;0;0;0.942369;0.00979376;8.588;22.448;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2327
2180088151;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.62312;0.00219731;9.94427;0.00494462;5.9624;0.252186;0.00712336;0.000433095;0;0;0;3.78;0;0;0;0;7.336;2.5;0;0;10;0;0.458554;0.00939873;9.688;3.208;0.0;3.78;./sim_seasonal_tsd_25_03_2026_103354_556
3564797845;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;2.776;5.64;0;0;0;0;0.96143;0.0104789;8.36;21.984;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1147
3581045053;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.896;2.76;0;0;0;0;0.955822;0.00857498;10.136;4.292;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2328
3678379648;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999100;0.602406;0.000965293;-8.07369;0.0854465;4.344;0.391264;0.00258694;7.18552e-05;0;0;0.048;0;0;0;0;0;9.988;0.012;1;1;0;10;0.456114;0.0110346;8.096;20.832;8.34;0.008;./sim_seasonal_tsd_25_03_2026_103354_557
226584955;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;7.028;2.848;0;0;0;0;0.954614;0.0112796;10.384;4.228;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1148
3417710049;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;0.625916;0.00217479;9.26065;0.0262474;5.9044;0.319261;0.00498442;0.00035117;0;0;0;3.56;0;0;0;0;7.404;2.36;0;0;10;0;0.461021;0.0106121;10.744;3.552;0.0;3.56;./sim_seasonal_tsd_25_03_2026_103354_558
138138226;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.608;5.436;0;0;0;0;0.951558;0.00942502;9.56;18.044;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2329
2088924492;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.844;2.764;0;0;0;0;0.945599;0.0103849;12.316;5.5;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2330
1347091690;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.476;5.68;0;0;0;0;0.944116;0.00978944;10.396;19.78;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2331
1669199283;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;6.656;2.856;0;0;0;0;0.953669;0.0105345;8.0;3.668;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_2332
234337549;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.60367;0.000278267;-9.04594;0.00958768;5.0888;0.108915;0.266072;0.00192949;-1.95076;0.00710807;0.208;0;0;0;0;0;9.96;0.04;1;1;0;10;0.468543;0.00977573;10.38;18.732;6.08;0.02;./sim_seasonal_tsd_25_03_2026_103354_1743
3317248128;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;0.004;0.036;0;0;0;0;0.461932;0.0119355;7.508;3.488;0.004;5.34;./sim_seasonal_tsd_25_03_2026_103354_1744
2042959571;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;6;50;0;0;0;0.02;0.02;0.1;0.01;0;0.1;2;0.05;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.42;5.336;0;0;0;0;0.968093;0.0089656;9.516;17.732;0.0;0.0;./sim_seasonal_tsd_25_03_2026_103354_1149
2029526108;250;1000000;999000;10;40;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.457627;6;50;0;0;0;0.02;0.02;0.1;0.01;0.01;0.1;2;0.05;999100;0.598714;0.00223618;-7.93731;0.0103051;5.1528;0.129452;0.20052;0.0227271;-1.44063;0.00911255;0.028;0;0;0;0;0;9.984;0.016;1;1;0;10;0.449123;0.00909952;7.536;21.692;7.42;0.016;./sim_seasonal_tsd_25_03_2026_103354_1745
