seed;type;npatches;n;df;dm;sf;sm;toptf;toptm;omegaf;omegam;ab_min;ab_max;amplitude;intercept;intercept_change;simulation_time_change;interval_before_after_change;skip_output;init_t;max_t_season;init_a;init_b;mu_a;mu_b;mu_t;mu_tb;mu_time_threshold;mu_tmax;sdmu;temp_error_sd;cue_error;time;a;var_a;b;var_b;temp_a;var_temp_a;temp_b;var_temp_b;tmax;var_tmax;time_threshold;var_time_threshold;surviving_male_juvs;surviving_female_juvs;surviving_male_adults;surviving_female_adults;available_males;available_females;already_attempted_males;already_attempted_females;surviving_juv_sr;adult_sr;adult_surv_sr;nf;nm;mean_environment;var_environment;surviving_male_juvs_998999;surviving_female_juvs_998999;surviving_male_juvs_999049;surviving_female_juvs_999049;file
2789734873;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.651446;0.00257225;9.10365;0.0433537;0.623654;0.00188253;9.84482;0.014709;0.950605;0.00274863;0;0;0;0;0;0;0;0;0;0;0;0.498;0;5.02;4.98;0.491525;1.66533e-15;19.324;22.668;22.544;28.256;./sim_seasonal_tsd_19_03_2026_171640_1792
3216356393;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.639469;0.00267936;-8.52846;0.0184371;0.620268;0.00206817;9.91059;0.0135223;0.957144;0.00263097;0;0;0;0;0;0;0;0;0;0;0;0.4528;0;5.472;4.528;0.491525;1.66533e-15;19.068;20.856;27.544;22.076;./sim_seasonal_tsd_19_03_2026_171640_1793
4283210084;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.631281;0.00174142;-9.07665;0.0206289;0.643392;0.00122284;9.91789;0.00817692;0.942573;0.0029795;0;0;31.488;0;0;0;0;0;4.94;5.06;1;1;0;0;10;0.966102;-1.09912e-14;19.684;21.412;31.488;0.0;./sim_seasonal_tsd_19_03_2026_171640_2351
830758809;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.657872;0.00204108;7.6389;0.0446526;0.643447;0.00133579;9.89791;0.0181984;0.963286;0.0021342;0;0;0;0;0;0;0;0;0;0;0;0.4384;0;5.616;4.384;0.491525;1.66533e-15;22.316;20.852;19.352;29.86;./sim_seasonal_tsd_19_03_2026_171640_1794
3977240201;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.645815;0.0029851;9.18117;0.0248944;0.626785;0.00135476;9.92575;0.00484334;0.952697;0.00289976;0;0;0;0;0;0;0;0;0;0;0;0.4584;0;5.416;4.584;0.491525;1.66533e-15;20.284;20.456;21.996;33.96;./sim_seasonal_tsd_19_03_2026_171640_1796
836478444;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.664701;0.00303563;-8.03848;0.00752159;0.62842;0.00180805;9.93528;0.00418293;0.963635;0.00226468;0;0;0;0;0;0;0;0;0;0;0;0.466;0;5.34;4.66;0.491525;1.66533e-15;18.54;22.42;28.356;21.78;./sim_seasonal_tsd_19_03_2026_171640_1797
68642271;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.648084;0.00168996;-9.11501;0.0278205;0.610901;0.00242247;9.9348;0.0054114;0.940938;0.00363964;0;0;0;0;0;0;0;0;0;0;0;0.458;0;5.42;4.58;0.491525;1.66533e-15;18.144;21.308;31.564;22.948;./sim_seasonal_tsd_19_03_2026_171640_1799
172957197;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.966102;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.654384;0.00227672;9.89342;0.0148717;0.658761;0.00117717;9.9563;0.00288032;0.966256;0.00220393;0;0;0;32.96;0;0;0;0;5.056;4.944;0;0;0;10;0;0.966102;-1.09912e-14;21.136;21.324;0.0;32.96;./sim_seasonal_tsd_19_03_2026_171640_2352
2051923568;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.649132;0.00275942;-9.06355;0.0348637;0.653291;0.00144498;9.92248;0.00507869;0.939043;0.00358111;0;0;30.912;0;0;0;0;0;5.108;4.892;1;1;0;0;10;0.966102;-1.09912e-14;21.048;21.132;30.912;0.0;./sim_seasonal_tsd_19_03_2026_171640_2353
3678821358;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.640916;0.00173579;-9.01736;0.0128857;0.652831;0.00131033;9.89593;0.00633927;0.963236;0.00230332;0;0;32.94;0;0;0;0;0;4.884;5.116;1;1;0;0;10;0.966102;-1.09912e-14;20.28;19.968;32.94;0.0;./sim_seasonal_tsd_19_03_2026_171640_2355
2615660330;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.644965;0.00155297;-9.26101;0.0617638;0.652244;0.00116838;9.91798;0.00537643;0.954663;0.00293997;0;0;33.976;0;0;0;0;0;4.428;5.572;1;1;0;0;10;0.966102;-1.09912e-14;19.008;22.184;33.976;0.0;./sim_seasonal_tsd_19_03_2026_171640_2357
75621636;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.966102;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.648515;0.00198466;-9.90452;0.00606796;0.649585;0.00143182;9.94874;0.00321877;0.964213;0.00190995;0;0;32.932;0;0;0;0;0;4.872;5.128;1;1;0;0;10;0.966102;-1.09912e-14;19.036;21.692;32.932;0.0;./sim_seasonal_tsd_19_03_2026_171640_2359
482100997;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.64403;0.00230335;-9.65059;0.0331636;0.647283;0.00140106;9.79916;0.0141986;0.961177;0.00248675;0;0;26.888;0;0;0;0;0;4.616;5.384;1;1;0;0;10;0.983051;-2.9976e-15;18.668;22.54;26.888;0.0;./sim_seasonal_tsd_19_03_2026_171640_2361
3727099539;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.645148;0.00270319;8.55804;0.0132226;0.651079;0.00178432;9.94961;0.00811305;0.949721;0.0024926;0;0;0;22.804;0;0;0;0;5.072;4.928;0;0;0;10;0;0.983051;-2.9976e-15;20.424;20.18;0.0;22.804;./sim_seasonal_tsd_19_03_2026_171640_2362
844246026;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.641488;0.00231917;8.92558;0.0359236;0.653401;0.00130206;9.91749;0.00421929;0.95154;0.00297665;0;0;0;25.876;0;0;0;0;4.648;5.352;0;0;0;10;0;0.983051;-2.9976e-15;20.512;21.848;0.0;25.876;./sim_seasonal_tsd_19_03_2026_171640_2364
4193985680;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.654155;0.00249908;-9.1979;0.0384604;0.657956;0.00115225;9.93988;0.00408491;0.971076;0.00177894;0;0;25.172;0;0;0;0;0;4.708;5.292;1;1;0;0;10;0.983051;-2.9976e-15;19.792;20.612;25.172;0.0;./sim_seasonal_tsd_19_03_2026_171640_2365
380042349;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.652189;0.00229752;9.59105;0.0215747;0.652382;0.00153914;9.8589;0.00998551;0.968839;0.0018632;0;0;0;26.288;0;0;0;0;4.844;5.156;0;0;0;10;0;0.983051;-2.9976e-15;19.86;21.336;0.0;26.288;./sim_seasonal_tsd_19_03_2026_171640_2366
4230333841;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.638801;0.00214173;-9.87671;0.0134565;0.652012;0.00179036;9.94307;0.00311084;0.95835;0.00242611;0;0;26.236;0;0;0;0;0;4.708;5.292;1;1;0;0;10;0.983051;-2.9976e-15;20.716;21.656;26.236;0.0;./sim_seasonal_tsd_19_03_2026_171640_2367
3233172153;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.667937;0.0028346;-7.16096;0.0361922;1.34648;0.0218638;0;0;0.964149;0.00208029;5.7856;0.312433;8.616;0;0;0;0;0;4.648;5.352;1;1;0;0;10;0.40678;-1.11022e-16;19.728;23.76;8.616;0.0;./sim_seasonal_tsd_19_03_2026_171640_481
3215108552;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.64734;0.00194749;8.36946;0.0132077;0.651847;0.00146322;9.90226;0.00374964;0.953277;0.00252399;0;0;0;21.68;0;0;0;0;5.412;4.588;0;0;0;10;0;0.983051;-2.9976e-15;21.468;18.02;0.0;21.68;./sim_seasonal_tsd_19_03_2026_171640_2368
3261746917;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.653552;0.00257587;-8.64306;0.0146422;0.656555;0.000976829;9.84087;0.00943446;0.967909;0.00199164;0;0;24.38;0;0;0;0;0;4.752;5.248;1;1;0;0;10;0.983051;-2.9976e-15;18.02;21.08;24.38;0.0;./sim_seasonal_tsd_19_03_2026_171640_2369
507825589;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.643553;0.00263615;8.13119;0.0136403;0.652599;0.00124379;9.89458;0.0068462;0.955397;0.00312645;0;0;0;23.532;0;0;0;0;4.904;5.096;0;0;0;10;0;0.983051;-2.9976e-15;18.112;18.976;0.0;23.532;./sim_seasonal_tsd_19_03_2026_171640_2370
1739244434;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.646681;0.00230232;9.44839;0.0211059;0.6554;0.00165576;9.91008;0.0121204;0.960541;0.0022308;0;0;0;24.864;0;0;0;0;4.68;5.32;0;0;0;10;0;0.983051;-2.9976e-15;21.272;23.884;0.0;24.864;./sim_seasonal_tsd_19_03_2026_171640_2372
3152285526;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.636249;0.00212292;-7.93907;0.0565261;0.654839;0.0012906;9.9242;0.00767755;0.94589;0.0037413;0;0;21.16;0;0;0;0;0;5.388;4.612;1;1;0;0;10;0.983051;-2.9976e-15;22.04;18.188;21.16;0.0;./sim_seasonal_tsd_19_03_2026_171640_2373
593032843;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.654102;0.00259911;8.51261;0.0123291;-0.0507059;0.0111585;0;0;0.969371;0.00167696;5.8436;0.320739;0;5.796;0;0;0;0;5.38;4.62;0;0;0;10;0;0.40678;-1.11022e-16;19.876;16.816;0.0;5.796;./sim_seasonal_tsd_19_03_2026_171640_482
772555367;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.656471;0.00290597;7.63181;0.0452241;0.42165;0.0449437;0;0;0.975994;0.0013089;5.6412;0.382063;0;8.376;0;0;0;0;5.524;4.476;0;0;0;10;0;0.40678;-1.11022e-16;20.372;16.432;0.0;8.376;./sim_seasonal_tsd_19_03_2026_171640_484
2130515867;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999100;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;9.996;0.004;0;0;0;0;0;0.40678;1.30451e-15;16.484;24.86;9.452;0.004;./sim_seasonal_tsd_19_03_2026_171640_485
727689638;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.646553;0.0033936;-7.03616;0.0445981;0.481607;0.0153093;0;0;0.973258;0.00158195;5.8076;0.310582;8.336;0;0;0;0;0;4.52;5.48;1;1;0;0;10;0.40678;-1.11022e-16;18.94;22.276;8.336;0.0;./sim_seasonal_tsd_19_03_2026_171640_487
2126096257;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.673353;0.00280457;-6.64313;0.00816824;0.191719;0.0152911;0;0;0.975693;0.00130109;5.796;0.291984;8.5;0;0;0;0;0;4.14;5.86;1;1;0;0;10;0.40678;-1.11022e-16;17.944;25.776;8.5;0.0;./sim_seasonal_tsd_19_03_2026_171640_491
2984868814;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.664065;0.00179978;8.13852;0.0175209;1.53627;0.00425872;0;0;0.970577;0.00191046;5.5992;0.408959;0;6.472;0;0;0;0;5.948;4.052;0;0;0;10;0;0.40678;-1.11022e-16;23.332;16.008;0.0;6.472;./sim_seasonal_tsd_19_03_2026_171640_492
2314446280;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.932203;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.436;4.564;0;0;0;0;0;0.932203;6.10623e-15;19.34;16.52;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1114
740373692;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.645777;0.00231253;-6.43241;0.013074;-0.208533;0.036821;0;0;0.971776;0.00194919;5.7736;0.338343;7.528;0;0;0;0;0;4.18;5.82;1;1;0;0;10;0.40678;-1.11022e-16;17.148;22.844;7.528;0.0;./sim_seasonal_tsd_19_03_2026_171640_493
283653680;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.645092;0.00228568;-8.07044;0.0120132;0.738935;0.0401881;0;0;0.981281;0.000909714;5.716;0.332144;9.92;0;0;0;0;0;4.388;5.612;1;1;0;0;10;0.40678;-1.11022e-16;17.964;23.932;9.92;0.0;./sim_seasonal_tsd_19_03_2026_171640_495
134168390;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.40678;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.660806;0.00148592;-9.40846;0.0625669;-0.786361;0.0629849;0;0;0.970515;0.00133097;5.7532;0.33389;7.508;0;0;0;0;0;4.24;5.76;1;1;0;0;10;0.40678;-1.11022e-16;19.292;27.148;7.508;0.0;./sim_seasonal_tsd_19_03_2026_171640_499
1975363791;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.932203;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.196;5.804;0;0;0;0;0;0.932203;6.10623e-15;18.488;25.72;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1115
2619996276;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.653989;0.00168146;9.91889;0.00517168;1.01734;0.0207287;0;0;0.969614;0.00211442;5.6616;0.364685;0;5.544;0;0;0;0;5.592;4.408;0;0;0;10;0;0.423729;8.60423e-16;21.86;16.9;0.0;5.544;./sim_seasonal_tsd_19_03_2026_171640_502
1942177314;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.662009;0.00417216;-6.95524;0.017811;-0.516221;0.0226727;0;0;0.95898;0.00236926;5.7432;0.309254;6.156;0;0;0;0;0;3.584;6.416;1;1;0;0;10;0.423729;8.60423e-16;16.2;28.148;6.156;0.0;./sim_seasonal_tsd_19_03_2026_171640_503
600643455;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.491525;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;1000000;0.652938;0.00187212;9.0174;0.0208867;0.638342;0.0020508;9.94209;0.00774616;0.964319;0.00223414;0;0;0;0;0;0;0;0;0;0;0;0.4536;0;5.464;4.536;0.491525;1.66533e-15;19.192;23.02;18.396;34.168;./sim_seasonal_tsd_19_03_2026_171640_1800
331222511;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.650278;0.0029156;9.19679;0.022963;-1.217;0.0403683;0;0;0.954819;0.00314458;5.648;0.376896;0;5.368;0;0;0;0;5.28;4.72;0;0;0;10;0;0.423729;8.60423e-16;20.62;18.832;0.0;5.368;./sim_seasonal_tsd_19_03_2026_171640_504
2215488893;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.932203;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.348;4.652;0;0;0;0;0;0.932203;6.10623e-15;21.48;18.404;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1118
2505186918;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.660372;0.00233715;8.03942;0.0244323;0.646488;0.0585905;0;0;0.966749;0.00168453;5.7804;0.313776;0;5.108;0;0;0;0;5.372;4.628;0;0;0;10;0;0.423729;8.60423e-16;21.532;18.552;0.0;5.108;./sim_seasonal_tsd_19_03_2026_171640_506
858257367;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.639871;0.00224459;-6.70712;0.0107657;0.721206;0.0179353;0;0;0.965451;0.00204388;5.7024;0.356234;5.632;0;0;0;0;0;4.808;5.192;1;1;0;0;10;0.423729;8.60423e-16;20.028;21.948;5.632;0.0;./sim_seasonal_tsd_19_03_2026_171640_507
613908825;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.651244;0.00267755;9.39406;0.00863069;0.678636;0.0506254;0;0;0.98035;0.00107931;5.8612;0.249135;0;4.76;0;0;0;0;4.7;5.3;0;0;0;10;0;0.423729;8.60423e-16;18.56;20.472;0.0;4.76;./sim_seasonal_tsd_19_03_2026_171640_508
4179576634;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.244;5.756;0;0;0;0;0;0.949153;5.66214e-15;16.928;23.52;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1121
2031440361;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.644764;0.00148608;8.52978;0.0254529;0.650584;0.00108999;9.90897;0.00581306;0.948778;0.00309354;0;0;0;21.932;0;0;0;0;5.324;4.676;0;0;0;10;0;0.983051;-2.9976e-15;21.132;18.42;0.0;21.932;./sim_seasonal_tsd_19_03_2026_171640_2374
1859669182;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.292;4.708;0;0;0;0;0;0.949153;5.66214e-15;20.116;18.352;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1122
878605341;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.668;5.332;0;0;0;0;0;0.949153;5.66214e-15;19.18;21.984;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1123
1090331971;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.65019;0.00184652;-9.55314;0.0132233;0.648279;0.00158561;9.91093;0.00575311;0.955255;0.00256906;0;0;24.948;0;0;0;0;0;4.568;5.432;1;1;0;0;10;0.983051;-2.9976e-15;20.728;23.668;24.948;0.0;./sim_seasonal_tsd_19_03_2026_171640_2375
1840732532;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.654916;0.0027943;-7.18812;0.0128182;1.1046;0.0150357;0;0;0.973164;0.00153505;5.852;0.254096;6.124;0;0;0;0;0;4.932;5.068;1;1;0;0;10;0.423729;8.60423e-16;18.58;20.348;6.124;0.0;./sim_seasonal_tsd_19_03_2026_171640_509
3577721260;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.949153;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;5.068;4.932;0;0;0;0;0;0.949153;5.66214e-15;19.3;19.076;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1124
3413722479;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;3.892;6.108;0;0;0;0;0;0.949153;5.66214e-15;17.232;26.764;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1127
2967597135;sigmoidal;250;10;0.5;0.5;0;0;0.8;0.5;0.01;0.01;-10;10;1;0;0.423729;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;0.649364;0.00199287;8.51237;0.0121148;0.184511;0.014231;0;0;0.96771;0.00200579;5.6744;0.359585;0;5.02;0;0;0;0;5.056;4.944;0;0;0;10;0;0.423729;8.60423e-16;20.256;19.816;0.0;5.02;./sim_seasonal_tsd_19_03_2026_171640_510
1201517119;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.983051;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0.02;0;0.05;0.05;0;0;999050;0.643309;0.00388891;-8.15683;0.0359981;0.64434;0.00132262;9.95381;0.00408642;0.961493;0.00206248;0;0;23.544;0;0;0;0;0;5.148;4.852;1;1;0;0;10;0.983051;-2.9976e-15;21.516;19.512;23.544;0.0;./sim_seasonal_tsd_19_03_2026_171640_2377
1108154465;sigmoidal;250;10;0.5;0.5;0;0;0.5;0.8;0.01;0.01;-10;10;1;0;0.949153;999000;2000;40;0;50;0;0;0.02;0.02;0.02;0;0.1;0.05;0.05;0;0;999050;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;0;0;0;0;0;0;4.856;5.144;0;0;0;0;0;0.949153;5.66214e-15;19.14;21.744;0.0;0.0;./sim_seasonal_tsd_19_03_2026_171640_1129
